index,date,bedrooms_number,batchrooms_number,square_footage_home,square_footage_lot,floors_number,has_waterfront,has_been_viewed,condition_quality,housing_unity_grade,square_footage_except_basement,square_footage_only_basement,build_year,renovation_year,coordinate_latitude,coordinate_longitude,square_footage_home_old,square_footage_lot_old,target
6825,2014-08-12,4,2.5,1960,3543,2.0,0,0,3,7,1960,0,2004,0,200.4849,4.8160000000000025,2420,3646,330.0
6826,2014-08-12,4,2.5,3210,8532,2.0,0,0,3,10,3210,0,1998,0,200.625,4.856000000000009,2950,6753,920.0
6827,2014-08-12,6,3.25,2120,6893,1.0,0,0,4,7,1060,1060,1983,0,200.5508,4.644999999999996,1380,6986,335.0
6828,2014-08-12,3,2.0,1210,6634,1.0,0,0,4,7,1210,0,1985,0,200.4097,4.807000000000002,1560,7200,242.0
6829,2014-08-12,5,3.25,5210,35765,2.5,0,4,5,10,4940,270,1911,0,200.5463,4.602999999999994,2590,10250,2200.0
6830,2014-08-12,3,2.0,1390,10155,1.0,0,0,3,7,1130,260,1980,0,200.2575,4.694999999999993,1790,10155,195.5
6831,2014-08-12,4,3.5,2720,3000,2.0,0,0,3,9,2250,470,2014,0,200.5371,4.612000000000009,1600,4600,795.0
6832,2014-08-12,4,2.75,2500,12848,1.0,0,1,3,8,2120,380,1975,0,200.3364,4.679000000000002,2370,12497,395.0
6833,2014-08-12,4,2.5,2470,6116,1.0,0,0,3,7,1420,1050,1985,0,200.3792,4.952999999999988,1670,7627,357.0
6834,2014-08-12,3,1.0,1320,7076,1.0,0,0,4,7,1320,0,1959,0,200.6131,4.8770000000000095,1510,9000,430.0
6835,2014-08-12,3,1.75,1340,10276,1.0,0,0,4,7,1340,0,1961,0,200.7207,4.7779999999999925,2950,7987,335.0
6836,2014-08-12,3,1.5,2420,5000,2.0,0,0,4,8,2200,220,1925,0,200.6744,4.647000000000006,2070,5000,875.0
6837,2014-08-12,2,1.0,1640,14100,1.0,0,0,4,7,1140,500,1954,0,200.5712,4.8570000000000135,1520,13527,505.0
6838,2014-08-12,4,2.25,3360,10810,2.0,0,0,4,9,3360,0,1988,0,200.3316,4.797000000000012,2590,10810,470.0
6839,2014-08-12,4,3.0,3140,9058,1.0,0,0,3,9,2140,1000,1989,0,200.5462,4.8460000000000045,2760,10018,951.0
6840,2014-08-12,4,2.5,1790,6120,2.0,0,0,3,7,1790,0,2005,0,200.4829,4.872000000000014,1950,5660,375.5
6841,2014-08-12,4,1.75,2710,11400,1.0,0,0,4,9,1430,1280,1976,0,200.561,4.847000000000008,2640,11000,930.0
6842,2014-08-12,5,3.5,2815,4900,2.0,0,0,3,9,2815,0,2011,0,200.3424,4.820999999999998,2798,4900,496.0
6843,2014-08-12,3,1.5,1660,7221,1.0,0,0,3,7,980,680,1962,0,200.4962,4.680000000000007,1770,8083,230.0
6844,2014-08-12,2,1.0,1400,10800,1.0,0,0,4,7,1400,0,1974,0,200.7726,4.790000000000006,1560,11280,330.0
6845,2014-08-12,4,2.5,3140,94525,2.0,0,0,4,8,2280,860,1977,0,200.4155,4.837000000000003,1910,14300,406.5
6846,2014-08-12,3,1.75,1710,9707,1.0,0,0,4,8,1710,0,1966,0,200.623,4.894999999999996,1820,8700,527.5
6847,2014-08-12,5,2.75,3160,10059,2.0,0,0,3,10,1740,1420,1978,0,200.7477,4.782999999999987,3120,11557,545.0
6848,2014-08-12,2,1.5,1220,1120,2.5,0,0,3,8,1110,110,2008,0,200.6374,4.612000000000009,2010,3175,470.0
6849,2014-08-12,4,1.75,1670,8000,1.0,0,0,4,8,1670,0,1974,0,200.3193,4.617000000000004,1720,8000,273.5
6850,2014-08-12,4,3.5,4610,12500,2.0,0,2,3,11,4610,0,2003,0,200.6508,4.797000000000012,2340,11538,1653.0
6851,2014-08-12,3,1.5,1360,1488,2.0,0,0,3,7,1120,240,2003,0,200.6526,4.6160000000000005,1360,1573,401.5
6852,2014-08-12,2,1.0,830,8183,1.0,0,0,5,6,830,0,1950,0,200.7366,4.697999999999993,1180,8184,332.5
6853,2014-08-12,3,2.0,1850,16535,1.0,0,0,3,7,1850,0,1992,0,200.6565,5.087999999999994,1528,13295,270.0
6854,2014-08-12,2,1.0,1070,6100,1.0,0,0,3,6,1070,0,1940,0,200.5698,4.622999999999991,1770,5695,411.65
6855,2014-08-12,4,2.5,2007,4968,2.0,0,0,3,9,2007,0,2009,0,200.3301,4.8089999999999975,2189,5852,310.95
6856,2014-08-12,3,2.5,3910,14000,2.0,0,0,3,10,3910,0,1999,0,200.6374,4.8799999999999955,2280,14000,966.5
6857,2014-08-12,4,2.5,1630,5361,2.0,0,0,3,7,1630,0,1999,0,200.5704,4.706000000000003,1920,5046,332.0
6858,2014-08-12,4,2.25,2050,8372,2.0,0,0,4,8,2050,0,1984,0,200.7234,4.8929999999999865,2010,8037,600.0
6859,2014-08-12,5,1.75,1880,18295,1.0,0,0,4,7,1880,0,1955,0,200.6059,4.8460000000000045,2180,20674,623.0
6860,2014-08-12,4,2.5,2260,13755,1.0,0,0,4,9,2260,0,1975,0,200.3767,4.838999999999999,2650,13650,355.0
6861,2014-08-12,4,2.5,2780,6235,2.0,0,0,3,8,2780,0,2001,0,200.5976,4.9609999999999985,2670,4410,695.0
6862,2014-08-12,4,1.75,1940,15909,1.0,0,0,3,8,970,970,1974,0,200.7578,4.906000000000006,1940,15120,380.0
6863,2014-08-12,3,2.5,1600,7829,2.0,0,0,3,7,1600,0,1987,0,200.7288,4.772999999999996,1580,9104,460.0
6864,2014-08-12,3,2.5,1782,1577,3.0,0,0,3,7,1782,0,2000,0,200.7114,4.698999999999998,1550,1744,331.0
6865,2014-08-12,3,1.0,1440,4300,1.5,0,0,3,8,1440,0,1929,0,200.6847,4.627999999999986,1640,4500,605.0
6866,2014-08-12,3,1.0,1250,9472,1.0,0,0,4,6,1250,0,1972,0,200.495,4.8460000000000045,1590,9600,260.0
6867,2014-08-12,2,1.0,1010,6000,1.0,0,0,4,6,1010,0,1944,0,200.771,4.647000000000006,1610,7313,220.0
6868,2014-08-12,2,1.5,1400,9031,1.0,0,0,3,7,960,440,1982,0,200.2915,4.632000000000005,1450,7658,195.0
6869,2014-08-12,4,2.25,2100,8050,2.0,0,0,3,8,2100,0,1978,0,200.4391,4.807000000000002,2190,7700,288.5
6870,2014-08-12,5,2.75,3060,6895,2.0,0,0,3,8,3060,0,2003,0,200.3809,4.902000000000001,2590,6895,386.0
6871,2014-08-12,3,2.25,1950,3600,1.5,0,0,5,8,1430,520,1911,0,200.637,4.6370000000000005,1950,3600,855.0
6872,2014-08-12,3,1.75,2160,5863,1.5,0,0,4,7,1260,900,1928,0,200.5729,4.685000000000001,1590,3000,390.0
6873,2014-08-12,4,2.5,2070,7007,2.0,0,0,3,7,2070,0,1996,0,200.3968,4.8289999999999935,2130,8100,325.0
6874,2014-08-12,4,2.25,2050,12581,2.0,0,0,4,7,2050,0,1978,0,200.3215,4.7960000000000065,1620,7400,310.0
6875,2014-08-12,4,2.25,2190,9020,2.0,0,0,3,8,2190,0,1978,0,200.3742,4.716000000000008,2170,8400,325.0
6876,2014-08-12,3,2.25,1900,7479,2.0,0,0,4,7,1900,0,1992,0,200.3495,4.962999999999994,1520,6559,321.0
6877,2014-08-12,5,2.5,2970,24759,1.0,0,0,4,8,1670,1300,1969,0,200.3908,4.827000000000012,2100,21803,474.5
6878,2014-08-12,2,1.0,1050,403365,1.0,0,3,5,6,1050,0,1905,0,200.2221,4.9410000000000025,1760,108900,479.0
6879,2014-08-12,3,1.5,1200,12000,1.0,0,0,3,7,1200,0,1986,0,200.268,4.7549999999999955,1200,9405,224.0
6880,2014-08-12,3,2.25,1400,3825,2.0,0,0,3,7,1400,0,2012,0,200.3596,4.917999999999992,2110,3825,275.0
6881,2014-08-12,2,1.0,1090,10481,1.0,0,0,2,7,780,310,1981,0,200.632,4.969999999999999,1160,10533,410.0
6882,2014-08-13,4,1.75,1000,7200,1.5,0,0,4,6,1000,0,1947,0,200.742,4.676000000000002,1280,7200,310.0
6883,2014-08-13,3,1.0,1150,7260,1.0,0,0,3,7,1150,0,1959,0,200.7344,4.667000000000002,1200,7888,226.0
6884,2014-08-13,4,2.75,3670,15400,2.0,0,3,4,10,3670,0,1986,0,200.5581,4.843999999999994,3370,13300,1223.0
6885,2014-08-13,3,2.75,1320,1125,3.0,0,0,3,8,1320,0,2008,0,200.6598,4.652000000000001,1320,1266,540.0
6886,2014-08-13,4,2.25,2080,7526,1.0,0,0,4,7,1280,800,1985,0,200.3762,4.817000000000006,1200,7500,236.5
6887,2014-08-13,3,2.5,2160,35912,2.0,0,0,3,8,2160,0,1982,0,200.7273,4.917000000000002,2230,35244,480.0
6888,2014-08-13,3,2.5,2580,4636,2.0,0,0,3,9,2580,0,2006,0,200.6201,4.974999999999994,2480,4500,703.0
6889,2014-08-13,3,1.5,1740,9547,1.0,0,0,4,7,1740,0,1962,0,200.4475,4.787000000000006,1780,9936,274.95
6890,2014-08-13,3,1.0,1170,4400,1.0,0,0,3,7,870,300,1951,0,200.6584,4.608999999999996,1240,4400,475.0
6891,2014-08-13,5,2.75,3260,9253,2.0,0,0,3,8,3260,0,2004,0,200.3674,4.930000000000007,2770,8067,370.0
6892,2014-08-13,3,1.75,2000,12669,1.0,0,3,4,7,1200,800,1965,0,200.3579,4.554000000000002,1580,12055,372.0
6893,2014-08-13,3,2.5,3210,8630,2.0,0,0,4,10,2530,680,1990,0,200.6939,4.811000000000006,2630,8630,875.0
6894,2014-08-13,4,1.0,1150,6000,1.5,0,0,3,6,1150,0,1907,0,200.562,4.717000000000013,840,3030,230.0
6895,2014-08-13,3,3.75,2460,7630,1.0,0,0,5,8,1940,520,1976,0,200.7147,4.6270000000000095,2000,7326,755.0
6896,2014-08-13,3,1.0,920,5200,1.0,0,0,4,6,920,0,1969,0,200.3603,4.915000000000006,920,5200,184.0
6897,2014-08-13,3,1.75,1800,18000,1.0,0,0,3,8,1200,600,1968,0,200.4406,4.853999999999999,1800,18000,390.0
6898,2014-08-13,4,2.5,2927,6000,2.0,0,0,3,7,2927,0,2011,0,200.3737,4.840000000000003,2533,6000,412.0
6899,2014-08-13,4,2.5,3070,8250,1.0,0,0,5,8,2100,970,1958,0,200.5935,4.827999999999988,2270,8800,885.0
6900,2014-08-13,3,1.75,2120,18335,1.0,0,0,3,7,1380,740,1961,0,200.451,4.727000000000004,2050,18333,254.0
6901,2014-08-13,3,2.0,1380,2500,1.0,0,0,3,7,750,630,1986,0,200.6753,4.6370000000000005,1630,3800,440.0
6902,2014-08-13,4,2.25,2100,12738,2.0,0,0,4,8,2100,0,1975,0,200.4698,4.882000000000005,2000,12090,380.0
6903,2014-08-13,3,2.0,1760,43575,1.0,0,0,3,7,1160,600,1988,0,200.3565,5.060000000000001,1760,46038,327.0
6904,2014-08-13,2,2.0,1370,5756,1.0,0,0,3,8,1370,0,1986,0,200.71400000000003,4.795000000000002,1380,5444,385.0
6905,2014-08-13,3,2.0,2370,12196,2.0,0,0,4,7,2370,0,1970,0,200.6734,4.823999999999998,1380,12196,495.0
6906,2014-08-13,3,1.75,2290,8234,1.0,0,0,4,7,1250,1040,1950,0,200.7611,4.649000000000001,1660,7200,372.95
6907,2014-08-13,5,3.5,3530,218472,2.0,0,0,3,7,2380,1150,1999,0,200.7309,5.094999999999999,2110,211404,492.5
6908,2014-08-13,3,1.0,1430,7000,1.0,0,0,3,6,1430,0,1968,0,200.3018,4.631,1050,7700,218.95
6909,2014-08-13,4,1.75,1880,12150,1.0,0,0,3,7,1280,600,1976,0,200.3272,4.6370000000000005,1980,9680,315.0
6910,2014-08-13,4,3.0,3350,199253,2.0,0,0,3,10,3350,0,2004,0,200.3602,5.0120000000000005,3350,183897,745.0
6911,2014-08-13,3,1.75,1070,7200,1.0,0,0,3,7,1070,0,1994,0,200.3129,4.977000000000004,1280,7200,229.4
6912,2014-08-13,3,1.75,1310,8670,1.0,0,0,4,6,1310,0,1984,0,200.3156,4.813999999999994,2622,7191,221.0
6913,2014-08-13,3,1.0,1380,4635,1.0,0,0,4,6,1380,0,1919,0,200.57,4.715000000000003,1790,4635,480.0
6914,2014-08-13,4,2.5,2560,5672,2.0,0,1,3,8,2560,0,2005,0,200.5222,4.798999999999992,2190,6788,523.0
6915,2014-08-13,3,2.25,2250,5301,2.0,0,0,4,8,1510,740,1975,0,200.6741,4.728999999999999,2240,7200,755.0
6916,2014-08-13,5,2.5,1720,10202,1.5,0,0,3,7,1720,0,1970,0,200.4572,4.832999999999998,1720,8478,211.325
6917,2014-08-13,1,1.0,760,3000,1.0,0,0,3,7,760,0,1900,0,200.6059,4.697000000000003,1270,3000,420.0
6918,2014-08-13,3,3.0,1500,1473,2.0,0,0,3,8,1120,380,2000,0,200.6063,4.694999999999993,1720,1976,413.0
6919,2014-08-13,2,1.75,2110,8700,1.0,0,4,4,9,1760,350,1960,0,200.4912,4.635000000000005,2120,9500,807.0
6920,2014-08-13,2,1.75,1170,4635,1.0,0,0,4,6,690,480,1924,0,200.6842,4.6410000000000045,1240,4120,485.0
6921,2014-08-13,4,2.5,2080,7000,1.0,0,0,4,8,1400,680,1989,0,200.4252,4.837000000000003,2090,7082,335.0
6922,2014-08-13,3,2.5,1900,3366,2.0,0,0,3,9,1900,0,1996,0,200.6679,4.8160000000000025,2500,3954,550.0
6923,2014-08-13,4,2.0,1710,4178,1.5,0,0,4,8,1710,0,1926,0,200.6373,4.700000000000003,1760,4178,900.0
6924,2014-08-13,3,2.0,2360,5737,2.0,0,0,3,8,2360,0,2003,0,200.7633,4.738,1600,9163,395.0
6925,2014-08-13,3,1.75,1150,7700,1.0,0,0,3,7,1150,0,1957,0,200.6048,4.878999999999991,1650,8000,420.95
6926,2014-08-13,4,2.25,2140,7701,1.0,0,0,4,7,1470,670,1977,0,200.7213,4.8289999999999935,2130,8050,470.0
6927,2014-08-13,4,2.75,3950,12840,2.0,0,0,5,8,3950,0,1960,0,200.5489,4.781000000000006,2350,12507,1057.5
6928,2014-08-13,2,1.75,1660,11437,2.0,0,0,3,7,1660,0,1958,1992,200.4899,4.661000000000001,1290,7860,340.0
6929,2014-08-13,3,2.5,2700,6947,2.0,0,3,3,9,2700,0,2013,0,200.5172,4.792000000000002,2500,6947,955.0
6930,2014-08-13,3,2.25,1470,7518,1.0,0,0,3,7,1160,310,1985,0,200.2725,4.700000000000003,1720,8300,225.0
6931,2014-08-13,2,1.5,940,5000,1.0,0,0,4,7,810,130,1925,0,200.5375,4.626000000000005,940,5026,397.0
6932,2014-08-13,4,4.5,3180,4606,2.0,0,3,4,9,1990,1190,1929,0,200.6402,4.594999999999999,2110,5323,1055.0
6933,2014-08-13,4,1.75,2000,5100,1.0,0,0,4,7,1130,870,1949,0,200.6798,4.608999999999996,1540,5100,600.0
6934,2014-08-13,6,2.5,3300,13501,1.0,0,0,3,8,2060,1240,1980,0,200.5116,4.837000000000003,2060,8745,489.0
6935,2014-08-13,6,3.5,2400,8620,2.0,0,0,3,8,1640,760,1987,0,200.7152,4.837999999999994,1940,7350,440.0
6936,2014-08-13,3,2.75,3040,24192,2.0,0,0,4,10,3040,0,1987,0,200.7108,4.775000000000006,2770,5728,830.0
6937,2014-08-13,3,2.5,1670,2589,2.0,0,0,3,8,1670,0,2000,0,200.5314,4.952999999999988,1670,2897,455.0
6938,2014-08-13,4,3.25,3800,19798,2.0,0,0,3,10,3800,0,1969,2009,200.5684,4.810000000000001,3940,18975,2400.0
6939,2014-08-13,1,1.0,1120,11800,1.5,0,0,3,7,1120,0,1950,0,200.5123,4.668999999999997,2330,9290,314.95
6940,2014-08-13,3,2.75,2250,9600,2.5,0,0,4,9,1830,420,1909,1991,200.6033,4.712999999999994,2060,4980,770.0
6941,2014-08-13,3,2.0,1320,1298,3.0,0,0,3,7,1320,0,1995,0,200.6959,4.623999999999995,1380,1503,355.0
6942,2014-08-13,4,2.5,2280,8798,2.0,0,0,4,8,2280,0,1987,0,200.7471,4.752999999999986,2180,8632,525.0
6943,2014-08-13,3,1.75,1320,17390,1.0,0,0,4,7,1320,0,1956,0,200.3257,4.7039999999999935,1550,19265,204.0
6944,2014-08-13,3,1.75,2100,15480,1.0,0,0,3,7,2100,0,1983,0,200.2924,4.728999999999999,1330,15657,304.0
6945,2014-08-13,1,1.75,1010,10900,1.0,0,0,4,6,1010,0,1968,0,200.7391,5.0179999999999865,1410,8359,288.7
6946,2014-08-13,6,2.5,2420,11662,1.0,0,2,4,7,1420,1000,1965,0,200.4459,4.722000000000008,1630,11662,381.0
6947,2014-08-13,4,2.75,2840,11900,1.0,0,3,4,9,1640,1200,1961,0,200.5271,4.61399999999999,2790,10070,795.0
6948,2014-08-13,3,1.0,960,8100,1.0,0,0,3,7,960,0,1955,0,200.7763,4.694999999999993,1080,8100,304.0
6949,2014-08-13,3,2.5,1950,7263,2.0,0,0,3,7,1950,0,2007,0,200.5194,5.131,2190,5900,414.0
6950,2014-08-13,4,2.75,3350,5416,2.0,0,0,3,9,3350,0,2014,0,200.6849,4.983999999999996,3625,5637,795.5
6951,2014-08-13,2,2.5,1590,1679,2.0,0,0,3,8,1590,0,2012,0,200.5449,4.98899999999999,1590,1680,400.825
6952,2014-08-13,3,1.75,1780,7567,1.0,0,0,3,7,1290,490,1980,0,200.7314,4.775000000000006,1910,8645,447.573
6953,2014-08-13,4,3.0,3310,4500,2.5,0,0,5,9,2910,400,1900,0,200.6594,4.655000000000001,1440,3750,834.0
6954,2014-08-13,2,1.0,880,4000,1.0,0,0,4,6,880,0,1916,0,200.5331,4.647999999999996,1430,4000,204.4
6955,2014-08-13,4,2.5,2510,12000,1.0,0,0,3,8,1520,990,1977,0,200.3086,4.6160000000000005,2210,8320,310.0
6956,2014-08-13,3,2.0,1680,81893,1.0,0,0,3,7,1680,0,1991,0,200.3248,4.820999999999998,2480,38637,355.0
6957,2014-08-13,3,1.75,1750,14400,1.0,0,0,4,7,1750,0,1951,0,200.4535,4.638999999999996,2030,14400,373.0
6958,2014-08-13,3,2.75,1560,77536,1.0,0,0,3,7,1400,160,1978,0,200.7695,4.873999999999995,2210,41449,505.0
6959,2014-08-13,3,1.75,2790,36585,1.0,0,0,4,8,1410,1380,1970,0,200.4734,5.001000000000005,1900,45302,483.0
6960,2014-08-13,4,2.75,2740,6200,1.5,0,3,4,8,1820,920,1947,0,200.7084,4.722999999999999,2430,6000,780.0
6961,2014-08-13,5,4.0,4230,27295,2.0,1,4,3,8,3230,1000,1949,1985,200.6803,4.786000000000001,2660,27295,2705.0
6962,2014-08-13,4,2.5,1990,30083,2.0,0,0,3,8,1990,0,1998,0,200.7678,4.727999999999994,2220,11627,475.0
6963,2014-08-13,4,2.5,2450,7700,1.0,0,0,3,8,1250,1200,1958,0,200.5731,4.787999999999997,2450,8000,720.0
6964,2014-08-13,3,2.0,1560,3200,1.5,0,0,3,7,1560,0,1910,2007,200.6398,4.643999999999991,1240,3600,544.95
6965,2014-08-13,5,2.5,3220,5751,2.0,0,0,3,8,3220,0,2002,0,200.3717,4.896000000000001,2740,5500,320.0
6966,2014-08-13,5,2.75,3600,9437,2.0,0,0,3,9,3600,0,2014,0,200.4822,4.869,3550,9421,684.95
6967,2014-08-13,4,1.75,1990,12950,1.0,0,0,4,8,1850,140,1968,0,200.5434,4.834000000000003,2090,12850,529.4
6968,2014-08-13,3,2.0,1850,9570,1.0,0,0,4,7,950,900,1940,0,200.697,4.677999999999997,1430,6380,552.5
6969,2014-08-13,4,2.5,2500,8680,1.0,0,0,4,7,1250,1250,1958,0,200.6073,4.807999999999994,2140,8680,777.0
6970,2014-08-13,4,2.25,2400,7738,1.5,0,0,3,8,2400,0,1964,0,200.4562,4.670000000000002,2170,8452,283.0
6971,2014-08-13,3,2.5,1690,7460,1.0,0,0,3,7,870,820,1997,0,200.4964,4.647000000000006,1900,7302,290.0
6972,2014-08-13,2,1.75,2090,11317,1.0,0,0,5,7,1090,1000,1931,0,200.4594,4.7210000000000045,1940,11317,280.0
6973,2014-08-13,3,1.0,860,7740,1.0,0,0,3,6,860,0,1960,0,200.4906,4.756,980,7200,212.0
6974,2014-08-13,3,1.0,1270,8000,1.0,0,0,4,7,1270,0,1957,0,200.5874,4.86399999999999,1470,8000,515.5
6975,2014-08-13,4,2.25,1920,9660,1.0,0,0,4,8,1920,0,1968,0,200.4544,4.8570000000000135,1890,7800,377.5
6976,2014-08-13,2,1.0,1050,8750,1.0,0,0,4,7,1050,0,1951,0,200.6294,4.784999999999997,3360,20115,805.0
6977,2014-08-13,3,2.0,3120,9400,1.0,0,0,5,9,1820,1300,1978,0,200.5612,4.849999999999994,2770,9500,860.0
6978,2014-08-13,3,2.5,1460,1614,2.0,0,0,3,8,1180,280,2007,0,200.6781,4.626000000000005,1380,1402,504.0
6979,2014-08-14,1,0.5,880,1642,1.0,0,0,3,6,500,380,1910,0,200.5732,4.627999999999986,1410,2992,260.0
6980,2014-08-14,3,1.75,1810,12600,1.0,0,0,3,7,1400,410,1977,0,200.7143,4.767000000000009,1934,12600,455.0
6981,2014-08-14,3,2.25,2520,6690,2.0,0,2,5,8,1700,820,1944,1990,200.5705,4.619,1990,5792,840.0
6982,2014-08-14,3,2.25,2990,216057,2.0,0,0,3,9,2990,0,1994,0,200.754,5.057999999999994,2840,215622,505.0
6983,2014-08-14,4,2.5,2790,15653,2.0,0,0,4,10,2790,0,1964,0,200.5477,4.784999999999997,3520,15653,955.0
6984,2014-08-14,3,1.0,1400,7800,1.0,0,0,3,7,1400,0,1962,0,200.4789,4.841000000000008,1400,7800,222.0
6985,2014-08-14,4,3.5,3310,4850,2.0,0,0,3,9,3310,0,2010,0,200.6954,4.977999999999994,3320,5955,790.0
6986,2014-08-14,5,2.75,2760,5000,2.0,0,0,3,9,2760,0,2005,0,200.539,4.812000000000012,2870,5030,687.0
6987,2014-08-14,6,3.0,2880,7560,2.0,0,0,3,7,2880,0,1980,0,200.5959,4.700000000000003,1470,1815,530.0
6988,2014-08-14,3,2.5,1740,2226,2.0,0,0,3,8,1320,420,2008,0,200.525,4.634,1740,1789,347.0
6989,2014-08-14,4,3.0,3400,292723,2.0,0,0,3,10,3400,0,1998,0,200.4883,5.275000000000006,1760,69696,693.0
6990,2014-08-14,2,1.0,1070,4500,1.0,0,0,3,7,1070,0,1937,0,200.6802,4.709999999999994,1320,4465,420.0
6991,2014-08-14,5,2.5,2500,13034,1.0,0,0,3,7,1300,1200,1962,0,200.3343,4.805999999999997,2440,13300,328.0
6992,2014-08-14,4,2.5,2310,7800,2.0,0,0,3,8,2310,0,2011,0,200.3737,4.8359999999999985,2310,7140,380.0
6993,2014-08-14,3,2.5,2450,19744,2.0,0,0,3,10,2450,0,1990,0,200.3746,4.9739999999999895,2650,19597,455.0
6994,2014-08-14,3,2.5,2300,9218,2.0,0,2,3,9,2300,0,1998,0,200.5504,4.9229999999999885,2730,9930,688.0
6995,2014-08-14,4,3.5,2160,3600,2.0,0,0,3,8,1660,500,1998,0,200.6103,4.702999999999988,1230,3840,606.0
6996,2014-08-14,6,2.0,2350,6554,2.0,0,1,3,8,2000,350,1905,0,200.5115,4.744,1560,6554,405.0
6997,2014-08-14,3,2.25,1830,7770,1.0,0,0,4,7,1400,430,1977,0,200.3925,4.838999999999999,1960,7272,260.0
6998,2014-08-14,3,1.0,960,6400,1.0,0,0,4,6,820,140,1944,0,200.496,4.76100000000001,1200,6600,294.5
6999,2014-08-14,5,1.75,2460,14100,1.0,0,0,3,7,1380,1080,1972,0,200.7452,4.7760000000000105,2028,11078,490.0
7000,2014-08-14,3,2.0,3120,42247,1.0,0,0,4,7,2150,970,1980,0,200.3925,4.863,2100,43416,380.0
7001,2014-08-14,3,2.5,2770,9350,2.0,0,3,3,8,2770,0,1957,2000,200.5253,4.798999999999992,2660,9695,684.0
7002,2014-08-14,4,2.25,2270,10000,1.0,0,0,5,8,1720,550,1974,0,200.5599,4.857999999999991,2270,10148,601.0
7003,2014-08-14,1,1.0,900,6380,1.0,0,0,3,6,900,0,1947,0,200.7019,4.688999999999994,1830,6380,355.0
7004,2014-08-14,4,3.5,3210,5000,3.0,0,0,3,9,3210,0,2014,0,200.5203,4.6070000000000135,1360,5000,894.0
7005,2014-08-14,5,2.25,2800,8442,2.0,1,4,3,9,2800,0,1963,2001,200.5784,4.923999999999992,3220,9156,1855.0
7006,2014-08-14,4,1.75,2410,8447,2.0,0,3,4,8,2060,350,1936,1980,200.6499,4.912000000000006,2520,14789,555.0
7007,2014-08-14,4,1.75,2260,19500,1.0,0,2,3,8,1450,810,1971,0,200.6555,4.9140000000000015,2980,19500,545.0
7008,2014-08-14,3,2.5,3150,21893,2.0,0,0,3,9,3150,0,2006,0,200.6455,5.0989999999999895,2280,21886,535.0
7009,2014-08-14,3,3.0,2110,7794,1.0,0,0,3,6,2110,0,1981,0,200.4005,4.707000000000008,1330,10044,248.5
7010,2014-08-14,4,1.75,2320,9240,1.0,0,0,3,7,1160,1160,1959,2014,200.4909,4.742999999999995,2130,7320,329.95
7011,2014-08-14,4,1.5,1940,6386,1.0,0,0,3,7,1140,800,1954,0,200.5533,4.715000000000003,1340,6165,285.0
7012,2014-08-14,3,2.5,3040,5326,2.0,0,0,3,9,3040,0,2008,0,200.4472,4.792999999999992,3040,5442,505.0
7013,2014-08-14,4,1.75,1630,6120,1.0,0,0,5,7,980,650,1918,0,200.6821,4.689999999999999,1630,4080,545.0
7014,2014-08-14,5,2.75,2160,4000,1.5,0,0,5,7,1530,630,1927,0,200.667,4.7109999999999985,2040,4000,676.5
7015,2014-08-14,5,2.75,2910,15118,1.0,0,0,5,9,1780,1130,1972,0,200.5696,4.817000000000006,2880,15253,1173.0
7016,2014-08-14,4,2.75,3430,15877,1.0,0,4,3,11,3430,0,2005,0,200.5364,5.143999999999991,4080,14577,1015.0
7017,2014-08-14,3,2.0,1050,18304,1.0,0,0,4,7,1050,0,1953,0,200.3206,4.731000000000009,1690,15675,174.1
7018,2014-08-14,3,2.5,1840,8234,2.0,0,0,3,8,1840,0,1994,0,200.267,4.687999999999988,1940,7601,302.0
7019,2014-08-14,3,1.0,1120,10665,1.0,0,0,4,6,1120,0,1961,0,200.2886,4.725999999999999,1240,10639,230.0
7020,2014-08-14,3,1.75,1470,7590,1.0,0,0,3,7,1470,0,1988,0,200.6964,4.637999999999991,1700,5080,454.95
7021,2014-08-14,2,1.0,1120,7440,1.0,0,0,4,7,1120,0,1939,0,200.7405,4.677000000000007,1170,7440,340.9
7022,2014-08-14,4,2.5,2080,11050,1.0,0,0,4,8,2080,0,1969,0,200.472,4.881,1850,11050,369.0
7023,2014-08-14,3,1.0,1360,3880,1.0,0,0,3,7,1060,300,1963,0,200.6837,4.608999999999996,1110,3880,471.95
7024,2014-08-14,5,3.75,4960,13990,2.0,0,2,3,11,3760,1200,2001,0,200.5491,4.863,5200,18116,1360.0
7025,2014-08-14,6,3.25,2820,4536,2.0,0,0,4,8,1930,890,1917,0,200.6688,4.6910000000000025,2820,4536,880.0
7026,2014-08-14,4,2.0,2100,8880,1.0,0,0,4,7,2100,0,1958,0,200.6115,4.876000000000005,1280,9102,553.0
7027,2014-08-14,8,2.75,2530,4800,2.0,0,0,4,7,1390,1140,1901,0,200.6241,4.694999999999993,1540,4800,685.0
7028,2014-08-14,3,2.5,1920,12244,2.0,0,0,3,7,1920,0,1998,0,200.7256,5.030000000000001,1920,11859,385.6
7029,2014-08-14,3,1.5,1480,7749,1.0,0,0,5,7,1480,0,1960,0,200.5144,4.621000000000009,1140,5320,451.45
7030,2014-08-14,3,2.5,1550,930,2.0,0,0,3,8,1060,490,2006,0,200.5857,4.686000000000006,1550,1301,450.0
7031,2014-08-14,2,1.0,720,5160,1.0,0,0,3,6,720,0,1949,0,200.5274,4.6429999999999865,990,5160,253.5
